Topic,Subject,Title,"District 01 Value","District 01 MOE","District 02 Value","District 02 MOE","District 03 Value","District 03 MOE","District 04 Value","District 04 MOE","District 05 Value","District 05 MOE","District 06 Value","District 06 MOE","District 07 Value","District 07 MOE","District 08 Value","District 08 MOE","District 09 Value","District 09 MOE"
Socioeconomic,"Health Insurance Coverage","With private health insurance",422198,"(+/-10,114)",459573,"(+/-13,431)",392662,"(+/-13,654)",437759,"(+/-13,213)",613436,"(+/-12,799)",520219,"(+/-14,884)",306533,"(+/-11,146)",551329,"(+/-12,067)",518426,"(+/-12,388)"
Socioeconomic,"Health Insurance Coverage","With public coverage",327376,"(+/-10,516)",290596,"(+/-10,731)",309398,"(+/-13,939)",353343,"(+/-11,794)",212347,"(+/-9,321)",248590,"(+/-9,743)",348977,"(+/-13,582)",271305,"(+/-10,225)",224553,"(+/-10,275)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",85158,"(+/-6,316)",52755,"(+/-5,616)",105501,"(+/-7,349)",67627,"(+/-7,141)",58260,"(+/-6,306)",67060,"(+/-7,386)",146289,"(+/-10,267)",53262,"(+/-7,253)",92064,"(+/-7,160)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",184981,"(+/-5,010)",143118,"(+/-5,182)",211419,"(+/-7,241)",143419,"(+/-5,310)",204044,"(+/-7,699)",153743,"(+/-8,464)",234367,"(+/-8,363)",175962,"(+/-6,410)",168340,"(+/-8,123)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",17187,"(+/-2,553)",8764,"(+/-2,129)",22658,"(+/-3,117)",12490,"(+/-3,083)",9425,"(+/-2,425)",13643,"(+/-3,174)",23200,"(+/-3,731)",10029,"(+/-3,283)",16851,"(+/-3,310)"
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","All families",14.7,(+/-1.2),11.2,(+/-1.2),19.2,(+/-1.6),8.6,(+/-1.2),6.2,(+/-1.0),8.7,(+/-1.1),28.7,(+/-1.9),6.3,(+/-0.9),13.1,(+/-1.4)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",23.5,(+/-2.4),19.2,(+/-2.9),26.9,(+/-2.6),16.7,(+/-2.8),8.9,(+/-1.6),15.2,(+/-2.2),37.9,(+/-2.6),9,(+/-1.5),21.4,(+/-2.5)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",31.1,(+/-7.3),22.4,(+/-5.9),25.9,(+/-5.8),10.4,(+/-5.2),7.4,(+/-3.1),14.8,(+/-5.8),27.9,(+/-5.4),11.4,(+/-3.4),18.4,(+/-5.3)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",7.6,(+/-1.2),5.7,(+/-1.0),10.5,(+/-1.4),5,(+/-1.0),4.1,(+/-0.8),5.1,(+/-1.1),20.6,(+/-2.5),3.7,(+/-0.8),7,(+/-1.3)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.6,(+/-2.0),9.1,(+/-2.3),14.4,(+/-2.2),9.1,(+/-2.9),5.2,(+/-1.4),8.5,(+/-2.1),28,(+/-3.5),3.9,(+/-1.2),11.9,(+/-2.6)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",13.4,(+/-7.0),8.5,(+/-4.9),18.1,(+/-6.0),5.5,(+/-4.1),4.2,(+/-2.8),5.7,(+/-4.0),16.1,(+/-6.7),1.8,(+/-2.2),8.7,(+/-4.8)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",38.3,(+/-3.8),27.7,(+/-4.2),39.8,(+/-4.2),27.2,(+/-5.8),18,(+/-4.3),22.6,(+/-4.4),45.2,(+/-3.5),17,(+/-3.3),29.3,(+/-4.0)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",46.8,(+/-5.2),37.4,(+/-6.3),48.6,(+/-4.9),36.5,(+/-7.8),23.9,(+/-6.2),30.2,(+/-5.7),54.5,(+/-4.1),22.7,(+/-5.2),39.3,(+/-5.3)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",62.5,(+/-15.1),59.3,(+/-12.0),37.5,(+/-11.3),23.3,(+/-18.8),15.3,(+/-10.4),38.4,(+/-16.0),44.6,(+/-9.1),32.7,(+/-11.4),41.2,(+/-13.1)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","All people",20.8,(+/-1.2),16.1,(+/-1.3),23.4,(+/-1.7),14.1,(+/-1.3),8.6,(+/-1.0),13.1,(+/-1.3),32.5,(+/-1.8),9,(+/-0.9),18.9,(+/-1.3)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",27.3,(+/-2.7),22.3,(+/-3.8),32.5,(+/-3.2),19.6,(+/-3.3),10.4,(+/-2.0),20.2,(+/-3.7),45,(+/-3.1),10.3,(+/-1.8),26.5,(+/-3.3)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",26.9,(+/-2.7),21.7,(+/-3.8),32.1,(+/-3.2),19.3,(+/-3.3),10.1,(+/-2.0),20,(+/-3.7),44.8,(+/-3.0),10,(+/-1.8),26.2,(+/-3.3)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",30.6,(+/-4.0),28.7,(+/-5.9),34,(+/-4.3),19.8,(+/-5.0),11.9,(+/-2.8),20,(+/-4.5),43.4,(+/-4.0),12.5,(+/-3.1),29.6,(+/-3.9)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",25.7,(+/-2.8),19.1,(+/-3.8),31.3,(+/-3.5),19.1,(+/-3.6),9.5,(+/-2.1),20,(+/-4.3),45.4,(+/-3.6),9.1,(+/-2.1),25,(+/-3.6)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",18.7,(+/-1.1),14.4,(+/-1.0),19.8,(+/-1.3),12.7,(+/-1.1),8,(+/-0.8),11.3,(+/-1.0),27.1,(+/-1.6),8.6,(+/-0.8),16.8,(+/-1.1)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",11.3,(+/-1.4),7.8,(+/-1.1),15.7,(+/-2.4),6.7,(+/-1.0),7.4,(+/-1.1),6.6,(+/-1.2),18.2,(+/-2.8),7.4,(+/-1.4),8.5,(+/-1.5)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","People in families",17.9,(+/-1.3),12.6,(+/-1.6),21.2,(+/-1.9),10.3,(+/-1.5),6.8,(+/-1.1),11,(+/-1.7),31.5,(+/-2.1),6.7,(+/-1.0),15.3,(+/-1.7)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",35.5,(+/-2.4),26.6,(+/-2.0),35,(+/-2.6),28.8,(+/-2.4),19.3,(+/-1.9),20.5,(+/-2.1),36.9,(+/-2.4),20.1,(+/-2.0),27.9,(+/-2.0)
Education,"School Enrollment","Population 3 years and over enrolled in school",201082,"(+/-5,881)",165136,"(+/-6,831)",223059,"(+/-8,007)",145110,"(+/-6,171)",211758,"(+/-7,628)",166169,"(+/-8,191)",219254,"(+/-9,007)",188121,"(+/-7,339)",220132,"(+/-10,047)"
Education,"School Enrollment","Nursery school, preschool",10111,"(+/-1,599)",7267,"(+/-1,209)",10119,"(+/-1,923)",7314,"(+/-1,281)",9573,"(+/-1,506)",9791,"(+/-1,457)",6784,"(+/-1,196)",10006,"(+/-1,714)",9798,"(+/-1,436)"
Education,"School Enrollment",Kindergarten,11418,"(+/-1,600)",8899,"(+/-1,656)",11507,"(+/-1,607)",6941,"(+/-1,413)",11252,"(+/-1,570)",8721,"(+/-1,422)",11451,"(+/-1,644)",7987,"(+/-1,382)",7658,"(+/-1,445)"
Education,"School Enrollment","Elementary school (grades 1-8)",84864,"(+/-3,887)",60264,"(+/-3,620)",90867,"(+/-4,886)",67709,"(+/-3,377)",92382,"(+/-5,563)",68528,"(+/-5,458)",108449,"(+/-5,503)",83831,"(+/-4,453)",78801,"(+/-5,551)"
Education,"School Enrollment","High school (grades 9-12)",40633,"(+/-2,439)",37129,"(+/-2,867)",48870,"(+/-3,321)",31805,"(+/-2,938)",47085,"(+/-3,394)",36700,"(+/-3,565)",51957,"(+/-4,161)",38917,"(+/-3,373)",38301,"(+/-3,620)"
Education,"School Enrollment","College or graduate school",54056,"(+/-3,623)",51577,"(+/-4,439)",61696,"(+/-4,583)",31341,"(+/-2,797)",51466,"(+/-4,065)",42429,"(+/-3,795)",40613,"(+/-3,984)",47380,"(+/-4,202)",85574,"(+/-6,539)"
Education,"Educational Attainment","Population 25 years and over",493095,"(+/-8,222)",495911,"(+/-7,538)",453105,"(+/-10,335)",544011,"(+/-8,239)",522755,"(+/-9,050)",540304,"(+/-9,574)",446437,"(+/-10,540)",532137,"(+/-9,436)",509199,"(+/-9,646)"
Education,"Educational Attainment","Less than 9th grade",26066,"(+/-2,602)",19259,"(+/-2,446)",50199,"(+/-4,391)",20855,"(+/-2,942)",16055,"(+/-2,566)",20655,"(+/-3,458)",79152,"(+/-4,907)",14216,"(+/-2,139)",24859,"(+/-3,499)"
Education,"Educational Attainment","9th to 12th grade, no diploma",41912,"(+/-3,419)",28255,"(+/-3,115)",61868,"(+/-3,871)",51710,"(+/-4,468)",22149,"(+/-2,412)",30206,"(+/-3,570)",63436,"(+/-4,439)",27548,"(+/-2,772)",32573,"(+/-4,119)"
Education,"Educational Attainment","High school graduate (includes equivalency)",134898,"(+/-5,736)",107484,"(+/-5,518)",121488,"(+/-5,334)",165613,"(+/-6,307)",114414,"(+/-5,937)",101660,"(+/-5,759)",129930,"(+/-6,851)",136984,"(+/-6,264)",98400,"(+/-5,745)"
Education,"Educational Attainment","Some college, no degree",131700,"(+/-6,037)",131431,"(+/-5,811)",112368,"(+/-5,477)",155936,"(+/-6,375)",137040,"(+/-5,275)",118809,"(+/-6,166)",83574,"(+/-4,783)",161673,"(+/-6,927)",123024,"(+/-6,547)"
Education,"Educational Attainment","Associate's degree",43981,"(+/-3,174)",45602,"(+/-3,179)",36592,"(+/-3,012)",48948,"(+/-3,812)",49353,"(+/-3,183)",42224,"(+/-3,374)",28657,"(+/-2,410)",44470,"(+/-3,245)",42279,"(+/-3,339)"
Education,"Educational Attainment","Bachelor's degree",67227,"(+/-3,738)",94218,"(+/-4,038)",45427,"(+/-3,361)",65164,"(+/-3,683)",120493,"(+/-5,019)",141570,"(+/-5,324)",40804,"(+/-2,949)",95118,"(+/-5,008)",118912,"(+/-5,492)"
Education,"Educational Attainment","Graduate or professional degree",47311,"(+/-3,191)",69662,"(+/-3,639)",25163,"(+/-2,674)",35785,"(+/-3,313)",63251,"(+/-4,153)",85180,"(+/-4,934)",20884,"(+/-2,342)",52128,"(+/-3,228)",69152,"(+/-4,176)"
Education,"Educational Attainment","Percent high school graduate or higher",86.2,(+/-0.8),90.4,(+/-0.8),75.3,(+/-1.1),86.7,(+/-1.0),92.7,(+/-0.7),90.6,(+/-1.0),68.1,(+/-1.3),92.2,(+/-0.7),88.7,(+/-1.0)
Education,"Educational Attainment","Percent bachelor's degree or higher",23.2,(+/-0.9),33,(+/-1.1),15.6,(+/-0.8),18.6,(+/-0.9),35.1,(+/-1.1),42,(+/-1.3),13.8,(+/-0.9),27.7,(+/-1.1),36.9,(+/-1.2)
Topic,Subject,Title,"District 01 Value","District 01 Flag","District 02 Value","District 02 Flag","District 03 Value","District 03 Flag","District 04 Value","District 04 Flag","District 05 Value","District 05 Flag","District 06 Value","District 06 Flag","District 07 Value","District 07 Flag","District 08 Value","District 08 Flag","District 09 Value","District 09 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",159347,G,211918,G,164198,G,139021,G,178001,G,376190,G,378440,G,144864,G,457181,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",321,H,329,J,354,H,331,G,49,H,130,H,28,J,21,G,47,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",7040,H,1721,H,888,J,1529,H,82,H,250,H,94,G,143,H,79,H
Business,"Paid employees for pay period including March 12",Utilities,1736,J,639,G,1994,J,922,H,36,J,1757,H,h,D,215,J,f,D
Business,"Paid employees for pay period including March 12",Construction,6813,G,9997,G,10659,G,8981,G,14496,G,24576,G,25384,G,8669,G,23231,G
Business,"Paid employees for pay period including March 12",Manufacturing,15367,H,5834,G,15979,H,9344,G,13776,H,12833,G,37319,G,4601,G,25689,G
Business,"Paid employees for pay period including March 12","Wholesale trade",3190,G,3048,G,8265,G,4112,G,3707,G,10124,G,35058,G,2391,G,20440,G
Business,"Paid employees for pay period including March 12","Retail trade",28477,G,38374,G,23252,G,29279,G,35308,G,46077,G,28746,G,34548,G,49992,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",4580,G,3236,H,9288,G,3261,G,3085,G,10337,J,43203,H,1732,H,8424,G
Business,"Paid employees for pay period including March 12",Information,2306,H,3405,G,3762,G,1747,G,2826,G,14191,H,5041,G,1169,G,14105,G
Business,"Paid employees for pay period including March 12","Finance and insurance",2699,H,10577,H,3684,H,2973,G,8005,H,41017,G,22744,G,4259,H,41430,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2287,G,4686,G,2220,G,2269,G,3404,G,9363,G,5807,G,2741,G,12233,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",4449,G,15379,G,5245,G,3700,G,9882,G,28016,G,17892,G,5018,G,50764,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",898,G,3629,H,1900,G,616,G,1720,H,12599,G,10741,H,478,G,20506,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",6686,G,19906,G,12661,G,8554,G,12349,G,33307,G,32668,G,8248,G,48620,G
Business,"Paid employees for pay period including March 12","Educational services",3237,G,4454,G,2842,G,3799,G,4675,G,7883,G,16051,H,2815,G,10885,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",27088,G,42706,G,29576,H,26474,G,27965,G,45520,G,47472,G,32015,H,59527,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4198,G,4154,G,2528,G,3333,G,4514,G,10533,G,5071,H,4324,G,7286,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",31407,G,29492,G,23522,G,21833,G,23901,G,53876,G,27287,G,25006,G,45796,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",6520,G,10286,G,5565,G,5919,G,8182,G,13717,G,13294,G,6442,G,17470,G
Business,"Paid employees for pay period including March 12","Industries not classified",48,J,66,H,14,G,45,H,39,J,84,G,18,J,29,J,30,G
Business,"Annual payroll ($1,000)","Total for all sectors",6219288,G,7715433,G,6503533,G,4571804,G,7115130,G,19451179,G,18983134,G,5007764,G,23379664,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",13332,G,5540,H,14302,H,11989,G,1872,H,4734,G,1171,J,754,G,2858,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",601697,H,113193,H,45992,J,90844,H,5081,H,21438,G,4926,G,6026,H,3376,H
Business,"Annual payroll ($1,000)",Utilities,147325,J,47326,G,166583,J,67748,H,1765,J,186541,H,D,D,14347,J,D,D
Business,"Annual payroll ($1,000)",Construction,288613,G,430221,G,428240,G,344115,G,658827,G,1386451,G,1287150,G,390355,G,1289908,G
Business,"Annual payroll ($1,000)",Manufacturing,1063686,H,344896,H,1209698,H,360504,G,1050086,H,844077,G,1971191,G,236118,G,1534276,G
Business,"Annual payroll ($1,000)","Wholesale trade",144837,G,160407,G,431799,G,198818,G,246012,H,739891,G,2014749,G,109176,G,1626982,G
Business,"Annual payroll ($1,000)","Retail trade",706370,G,997185,G,598168,G,760234,G,998054,G,1388494,G,846832,G,912236,G,1544994,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",203177,G,125938,H,413354,G,128540,G,125932,G,389322,H,2311902,H,67636,H,454402,G
Business,"Annual payroll ($1,000)",Information,101911,H,190794,G,206149,H,68792,G,164582,H,1265067,H,376036,G,40458,G,1082050,G
Business,"Annual payroll ($1,000)","Finance and insurance",138053,G,592893,H,178999,H,144090,G,535785,H,3210875,G,1545419,G,264202,G,2911930,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",86591,G,181381,G,67490,G,69614,G,138322,G,587161,G,262262,G,94064,G,704800,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",213608,G,923232,G,286844,G,167577,G,584079,G,1910214,G,1326794,G,251708,H,4153712,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",62025,H,279171,H,122144,G,18986,H,136900,G,1461680,G,842639,H,39108,H,1519348,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",227260,H,532221,G,273217,G,313466,G,402097,G,1380502,G,912361,G,288251,G,1586991,G
Business,"Annual payroll ($1,000)","Educational services",101686,G,148197,H,106592,H,128643,H,147353,G,327053,G,786327,G,80985,G,436615,G
Business,"Annual payroll ($1,000)","Health care and social assistance",1253776,G,1862557,G,1349001,H,1165052,G,1252234,G,2458089,H,2728677,G,1495586,H,2651373,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",118532,G,69026,G,49578,G,63041,G,69629,G,299988,G,296515,J,147667,H,402524,H
Business,"Annual payroll ($1,000)","Accommodation and food services",583359,G,467533,G,404592,G,330665,G,370444,G,1178818,G,501071,G,404252,G,803978,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",162486,G,242383,G,150080,G,138136,G,225316,G,408410,G,470715,G,164092,G,614807,G
Business,"Annual payroll ($1,000)","Industries not classified",964,G,1339,G,711,H,950,H,760,H,2374,G,998,H,743,H,580,G
Business,"Total Establishments","Total for all sectors",11574,X,15551,X,9716,X,12508,X,13786,X,24447,X,13856,X,11238,X,23073,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",37,X,23,X,30,X,27,X,9,X,44,X,8,X,9,X,16,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",65,X,28,X,19,X,54,X,12,X,26,X,10,X,12,X,8,X
Business,"Total Establishments",Utilities,70,X,33,X,30,X,69,X,9,X,16,X,9,X,15,X,7,X
Business,"Total Establishments",Construction,1040,X,1173,X,890,X,1610,X,1436,X,1987,X,999,X,1095,X,1376,X
Business,"Total Establishments",Manufacturing,326,X,336,X,394,X,393,X,296,X,578,X,993,X,189,X,763,X
Business,"Total Establishments","Wholesale trade",333,X,407,X,672,X,439,X,496,X,1158,X,1399,X,296,X,1163,X
Business,"Total Establishments","Retail trade",1919,X,2332,X,1438,X,1882,X,1701,X,2807,X,1693,X,1583,X,2741,X
Business,"Total Establishments","Transportation and warehousing",338,X,228,X,576,X,364,X,241,X,338,X,662,X,243,X,326,X
Business,"Total Establishments",Information,184,X,230,X,121,X,166,X,164,X,434,X,232,X,106,X,432,X
Business,"Total Establishments","Finance and insurance",583,X,1050,X,402,X,640,X,978,X,2113,X,689,X,853,X,1825,X
Business,"Total Establishments","Real estate and rental and leasing",655,X,1055,X,436,X,797,X,1033,X,1861,X,592,X,600,X,1681,X
Business,"Total Establishments","Professional, scientific, and technical services",1036,X,1940,X,933,X,959,X,1888,X,3843,X,1502,X,1147,X,3888,X
Business,"Total Establishments","Management of companies and enterprises",46,X,91,X,62,X,27,X,56,X,240,X,148,X,24,X,276,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",585,X,878,X,481,X,722,X,962,X,1604,X,807,X,793,X,1399,X
Business,"Total Establishments","Educational services",162,X,282,X,134,X,118,X,230,X,390,X,230,X,184,X,412,X
Business,"Total Establishments","Health care and social assistance",1431,X,2461,X,1100,X,1533,X,2008,X,3147,X,1333,X,1881,X,2814,X
Business,"Total Establishments","Arts, entertainment, and recreation",208,X,249,X,107,X,179,X,172,X,385,X,120,X,161,X,263,X
Business,"Total Establishments","Accommodation and food services",1455,X,1322,X,1037,X,1334,X,1097,X,1759,X,1212,X,1067,X,1924,X
Business,"Total Establishments","Other services (except public administration)",1066,X,1401,X,835,X,1174,X,962,X,1650,X,1197,X,959,X,1725,X
Business,"Total Establishments","Industries not classified",35,X,32,X,19,X,21,X,36,X,67,X,21,X,21,X,34,X
"Source: 2015 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."
"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
